2026-06-12T11:08:03.261+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:03.462+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404382]
2026-06-12T11:08:03.659+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:03.867+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:04.061+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:04.266+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:04.472+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397642]
2026-06-12T11:08:04.660+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:04.872+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:05.062+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [490259]
2026-06-12T11:08:05.263+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:05.462+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397643, 404387]
2026-06-12T11:08:05.665+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492496]
2026-06-12T11:08:05.867+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:06.074+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [490260]
2026-06-12T11:08:06.272+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:06.465+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397644]
2026-06-12T11:08:06.665+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492498]
2026-06-12T11:08:06.864+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:07.060+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:07.261+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383004]
2026-06-12T11:08:07.463+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397645]
2026-06-12T11:08:07.660+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492500]
2026-06-12T11:08:07.859+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:08.056+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:08.263+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:08.467+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397646]
2026-06-12T11:08:08.669+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:08.862+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:09.069+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:09.260+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383008]
2026-06-12T11:08:09.492+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397647]
2026-06-12T11:08:09.711+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492504]
2026-06-12T11:08:09.866+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:10.081+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:10.274+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:10.479+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397648]
2026-06-12T11:08:10.672+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:10.865+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:11.075+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [490265]
2026-06-12T11:08:11.281+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383012]
2026-06-12T11:08:11.477+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:11.665+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492508]
2026-06-12T11:08:11.863+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:12.064+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:12.261+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:12.461+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:12.676+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492510]
2026-06-12T11:08:12.866+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:13.067+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:13.272+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383016]
2026-06-12T11:08:13.466+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397651, 404403]
2026-06-12T11:08:13.671+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:13.869+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:14.071+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:14.279+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:14.475+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:14.673+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:14.874+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:15.080+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [490269]
2026-06-12T11:08:15.310+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383020]
2026-06-12T11:08:15.476+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404406]
2026-06-12T11:08:15.683+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492516]
2026-06-12T11:08:15.871+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:16.062+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:16.274+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:16.488+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397654, 404408]
2026-06-12T11:08:16.672+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:16.865+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:17.066+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:17.269+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:17.478+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404410]
2026-06-12T11:08:17.663+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:17.866+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:18.067+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:18.273+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [490272, 383026]
2026-06-12T11:08:18.467+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:18.664+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492522]
2026-06-12T11:08:18.862+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:19.058+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:19.266+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383028]
2026-06-12T11:08:19.462+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404414]
2026-06-12T11:08:19.665+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492524]
2026-06-12T11:08:19.868+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:20.061+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:20.268+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [490274, 383030]
2026-06-12T11:08:20.465+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397658]
2026-06-12T11:08:20.664+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492525]
2026-06-12T11:08:20.866+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:21.064+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:21.263+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:21.466+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397659]
2026-06-12T11:08:21.666+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492528]
2026-06-12T11:08:21.864+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:22.064+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:22.259+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383034]
2026-06-12T11:08:22.467+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397660]
2026-06-12T11:08:22.676+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492530]
2026-06-12T11:08:22.870+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:23.067+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:23.260+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383036]
2026-06-12T11:08:23.465+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404423]
2026-06-12T11:08:23.672+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492531]
2026-06-12T11:08:23.862+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:24.064+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:24.266+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:24.471+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404424, 397662]
2026-06-12T11:08:24.663+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492533]
2026-06-12T11:08:24.862+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:25.065+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:25.269+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [490279]
2026-06-12T11:08:25.468+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404426, 397663]
2026-06-12T11:08:25.664+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492535]
2026-06-12T11:08:25.864+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:26.076+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:26.268+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383042]
2026-06-12T11:08:26.467+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397664]
2026-06-12T11:08:26.674+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492537]
2026-06-12T11:08:26.871+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:27.068+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:27.268+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383044]
2026-06-12T11:08:27.481+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397665, 404430]
2026-06-12T11:08:27.676+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492540]
2026-06-12T11:08:27.873+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:28.071+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:28.266+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383046]
2026-06-12T11:08:28.465+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:28.671+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492541]
2026-06-12T11:08:28.865+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:29.073+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:29.266+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:29.464+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:29.676+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492543]
2026-06-12T11:08:29.864+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:30.068+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:30.270+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383050]
2026-06-12T11:08:30.471+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397668, 404437]
2026-06-12T11:08:30.668+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492545]
2026-06-12T11:08:30.863+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:31.067+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:31.267+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:31.475+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397669, 404439]
2026-06-12T11:08:31.668+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:31.869+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:32.079+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:32.272+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:32.469+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397670]
2026-06-12T11:08:32.673+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492550]
2026-06-12T11:08:32.869+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:33.076+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:33.273+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:33.466+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397671]
2026-06-12T11:08:33.669+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:33.870+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:34.069+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:34.278+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383058]
2026-06-12T11:08:34.474+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404445]
2026-06-12T11:08:34.676+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492553]
2026-06-12T11:08:34.877+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:35.069+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:35.293+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [490289, 383060]
2026-06-12T11:08:35.475+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404447, 397673]
2026-06-12T11:08:35.678+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492556]
2026-06-12T11:08:35.870+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:36.073+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:36.281+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [490290]
2026-06-12T11:08:36.471+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404448]
2026-06-12T11:08:36.674+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492558]
2026-06-12T11:08:36.872+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:37.070+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:37.276+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:37.478+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404450]
2026-06-12T11:08:37.674+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:37.871+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:38.074+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:38.275+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383066]
2026-06-12T11:08:38.480+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397676]
2026-06-12T11:08:38.675+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492561]
2026-06-12T11:08:38.873+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:39.079+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:39.272+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383068]
2026-06-12T11:08:39.475+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:39.675+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492564]
2026-06-12T11:08:39.872+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:40.078+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:40.270+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:40.479+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:40.675+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492566]
2026-06-12T11:08:40.874+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:41.063+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:41.271+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:41.501+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397679, 404458]
2026-06-12T11:08:41.675+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
