2026-06-12T10:52:07.741+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:07.948+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:08.134+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:08.353+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:08.547+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:08.744+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:08.952+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:09.146+02:00 DEBUG 6524 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:09.375+02:00 DEBUG 6524 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:09.533+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:09.741+02:00 DEBUG 6524 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:09.953+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:10.137+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:10.345+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:10.566+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:10.773+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:10.950+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:11.166+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:11.388+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381093, 396689]
2026-06-12T10:52:11.547+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [402479]
2026-06-12T10:52:11.772+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:11.977+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:12.148+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:12.353+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [396690]
2026-06-12T10:52:12.578+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [402481]
2026-06-12T10:52:12.761+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:12.970+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:13.151+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:13.348+02:00 DEBUG 6524 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [396691]
2026-06-12T10:52:13.552+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:13.753+02:00 DEBUG 6524 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:13.962+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:14.151+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:14.345+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [396692]
2026-06-12T10:52:14.542+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:14.741+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:14.948+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:15.149+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:15.382+02:00 DEBUG 6524 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [396693, 381101]
2026-06-12T10:52:15.548+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [402487]
2026-06-12T10:52:15.756+02:00 DEBUG 6524 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:15.958+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:16.152+02:00 DEBUG 6524 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:16.355+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [396694]
2026-06-12T10:52:16.549+02:00 DEBUG 6524 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:16.750+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:16.945+02:00 DEBUG 6524 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:17.149+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:17.360+02:00 DEBUG 6524 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [396695]
2026-06-12T10:52:17.552+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:17.748+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:17.957+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:18.156+02:00 DEBUG 6524 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:18.345+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [396696]
2026-06-12T10:52:18.544+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:18.748+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:18.950+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:19.143+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:19.349+02:00 DEBUG 6524 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:19.551+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:19.759+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:19.948+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:20.156+02:00 DEBUG 6524 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:20.350+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381112]
2026-06-12T10:52:20.547+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:20.761+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:20.950+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:21.150+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:21.356+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [396699]
2026-06-12T10:52:21.553+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:21.740+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:21.946+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:22.141+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:22.341+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [396700, 381116]
2026-06-12T10:52:22.545+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [402502]
2026-06-12T10:52:22.745+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:22.942+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:23.138+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:23.342+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381118, 396701]
2026-06-12T10:52:23.539+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:23.742+02:00 DEBUG 6524 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:23.949+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:24.139+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:24.345+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381119]
2026-06-12T10:52:24.546+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:24.740+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:24.958+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:25.140+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:25.353+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381122, 396703]
2026-06-12T10:52:25.546+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [402507]
2026-06-12T10:52:25.740+02:00 DEBUG 6524 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:25.940+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:26.145+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:26.349+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381123, 396704]
2026-06-12T10:52:26.541+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [402510]
2026-06-12T10:52:26.726+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:26.942+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:27.140+02:00 DEBUG 6524 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:27.347+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381125, 396705]
2026-06-12T10:52:27.547+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:27.744+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:27.951+02:00 DEBUG 6524 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:28.147+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:28.334+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381127, 396706]
2026-06-12T10:52:28.544+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:28.741+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:28.944+02:00 DEBUG 6524 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:29.152+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:29.351+02:00 DEBUG 6524 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [396707]
2026-06-12T10:52:29.528+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [402516]
2026-06-12T10:52:29.723+02:00 DEBUG 6524 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:29.944+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:30.155+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:30.338+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381131, 396708]
2026-06-12T10:52:30.551+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:30.746+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:30.942+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:31.145+02:00 DEBUG 6524 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:31.348+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:31.543+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [402519]
2026-06-12T10:52:31.751+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:31.934+02:00 DEBUG 6524 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:32.142+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:32.335+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381135, 396710]
2026-06-12T10:52:32.543+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:32.746+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:32.943+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:33.146+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:33.355+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [396711]
2026-06-12T10:52:33.548+02:00 DEBUG 6524 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:33.750+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:33.940+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:34.142+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:34.332+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381139, 396712]
2026-06-12T10:52:34.545+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:34.747+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:34.943+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:35.154+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:35.362+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:35.554+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:35.749+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:35.947+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:36.134+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:36.348+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [396714]
2026-06-12T10:52:36.636+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:36.813+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:36.981+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:37.231+02:00 DEBUG 6524 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:37.626+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [396715, 381145]
2026-06-12T10:52:37.744+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:37.848+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:37.992+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:38.213+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:38.419+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381147, 396716]
2026-06-12T10:52:38.604+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [402534]
2026-06-12T10:52:38.762+02:00 DEBUG 6524 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:38.957+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:39.145+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:39.350+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [396717]
2026-06-12T10:52:39.548+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:39.727+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:39.935+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:40.147+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:40.347+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [396718, 381151]
2026-06-12T10:52:40.556+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [402538]
2026-06-12T10:52:40.742+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:40.943+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:41.143+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:41.349+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381153, 396719]
2026-06-12T10:52:41.532+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [402540]
2026-06-12T10:52:41.745+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:41.945+02:00 DEBUG 6524 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:42.146+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:42.350+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [396720]
2026-06-12T10:52:42.547+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:42.741+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:42.941+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:43.140+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:43.337+02:00 DEBUG 6524 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381157, 396721]
2026-06-12T10:52:43.547+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [402543]
2026-06-12T10:52:43.770+02:00 DEBUG 6524 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:43.960+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:44.167+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:44.359+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381159]
2026-06-12T10:52:44.562+02:00 DEBUG 6524 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:44.762+02:00 DEBUG 6524 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:44.966+02:00 DEBUG 6524 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:45.169+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:45.355+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381161, 396723]
2026-06-12T10:52:45.543+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [402548]
2026-06-12T10:52:45.748+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:45.943+02:00 DEBUG 6524 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:46.151+02:00 DEBUG 6524 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T10:52:46.351+02:00 DEBUG 6524 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [381163]
